area,bbox_w,bbox_h,extent,aspect_ratio,mean_intensity,std_intensity,contrast,label
100.0,10.0,10.0,1.0,1.0,71.55,10.887952057205249,71.55,1
100.0,10.0,10.0,1.0,1.0,69.79,12.540570162476664,69.79,1
100.0,10.0,10.0,1.0,1.0,69.24,12.44115750241914,69.24,1
99.0,10.0,10.0,0.99,1.0,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
98.0,11.0,11.0,0.8099173553719008,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
97.0,10.0,10.0,0.97,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
96.0,10.0,11.0,0.8727272727272727,0.9090909090909091,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,215.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,215.0,0
103.0,11.0,11.0,0.8512396694214877,1.0,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
97.0,10.0,10.0,0.97,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
99.0,10.0,10.0,0.99,1.0,255.0,0.0,215.0,1
3.0,2.0,2.0,0.75,1.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
100.0,10.0,12.0,0.8333333333333334,0.8333333333333334,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
97.0,10.0,10.0,0.97,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
93.0,11.0,10.0,0.8454545454545455,1.1,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
101.0,12.0,12.0,0.7013888888888888,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
98.0,10.0,10.0,0.98,1.0,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
100.0,10.0,11.0,0.9090909090909091,0.9090909090909091,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
99.0,10.0,11.0,0.9,0.9090909090909091,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,215.0,0
99.0,11.0,12.0,0.75,0.9166666666666666,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
97.0,10.0,10.0,0.97,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
99.0,10.0,10.0,0.99,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
99.0,10.0,10.0,0.99,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
102.0,12.0,11.0,0.7727272727272727,1.0909090909090908,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
101.0,11.0,11.0,0.8347107438016529,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
101.0,11.0,11.0,0.8347107438016529,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,215.0,0
3.0,2.0,2.0,0.75,1.0,255.0,0.0,215.0,0
99.0,11.0,11.0,0.8181818181818182,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
100.0,11.0,11.0,0.8264462809917356,1.0,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
102.0,12.0,10.0,0.85,1.2,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
3.0,3.0,1.0,1.0,3.0,255.0,0.0,215.0,0
97.0,10.0,10.0,0.97,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
100.0,10.0,11.0,0.9090909090909091,0.9090909090909091,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
99.0,11.0,11.0,0.8181818181818182,1.0,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,215.0,0
102.0,10.0,12.0,0.85,0.8333333333333334,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
98.0,10.0,11.0,0.8909090909090909,0.9090909090909091,255.0,0.0,215.0,1
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
98.0,11.0,10.0,0.8909090909090909,1.1,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
103.0,12.0,12.0,0.7152777777777778,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
4.0,4.0,3.0,0.3333333333333333,1.3333333333333333,255.0,0.0,215.0,0
99.0,10.0,10.0,0.99,1.0,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,215.0,0
99.0,10.0,11.0,0.9,0.9090909090909091,255.0,0.0,215.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
99.0,10.0,10.0,0.99,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
100.0,11.0,11.0,0.8264462809917356,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
100.0,11.0,10.0,0.9090909090909091,1.1,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
100.0,12.0,11.0,0.7575757575757576,1.0909090909090908,255.0,0.0,215.0,1
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
104.0,12.0,12.0,0.7222222222222222,1.0,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
97.0,10.0,10.0,0.97,1.0,255.0,0.0,215.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
98.0,10.0,10.0,0.98,1.0,255.0,0.0,215.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,215.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,215.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,215.0,0
98.0,10.0,11.0,0.8909090909090909,0.9090909090909091,209.91836734693877,9.299630746880306,151.91836734693877,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
100.0,11.0,11.0,0.8264462809917356,1.0,210.82,11.161881561815642,152.82,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
99.0,10.0,10.0,0.99,1.0,208.94949494949495,6.612467161895491,150.94949494949495,1
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
99.0,11.0,10.0,0.9,1.1,208.94949494949495,6.612467161895492,150.94949494949495,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
3.0,3.0,3.0,0.3333333333333333,1.0,255.0,0.0,197.0,0
101.0,11.0,10.0,0.9181818181818182,1.1,209.3960396039604,7.979030944313518,151.3960396039604,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
103.0,10.0,12.0,0.8583333333333333,0.8333333333333334,210.28155339805826,10.100867477625211,152.28155339805826,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
96.0,10.0,10.0,0.96,1.0,208.48958333333334,4.771868064646056,150.48958333333334,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
97.0,11.0,11.0,0.8016528925619835,1.0,208.96907216494844,6.678868982971549,150.96907216494844,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
96.0,11.0,10.0,0.8727272727272727,1.1,210.44791666666666,10.443169410020545,152.44791666666666,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
96.0,10.0,11.0,0.8727272727272727,0.9090909090909091,208.97916666666666,6.712828462892691,150.97916666666666,1
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
102.0,11.0,11.0,0.8429752066115702,1.0,210.30392156862746,10.147721869025746,152.30392156862746,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
101.0,11.0,11.0,0.8347107438016529,1.0,208.93069306930693,6.5480061597535,150.93069306930693,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
99.0,12.0,10.0,0.825,1.2,208.94949494949495,6.612467161895492,150.94949494949495,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
99.0,10.0,10.0,0.99,1.0,209.8989898989899,9.254532004162048,151.8989898989899,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
101.0,10.0,11.0,0.9181818181818182,0.9090909090909091,209.86138613861385,9.166263696721128,151.86138613861385,1
3.0,1.0,3.0,1.0,0.3333333333333333,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
97.0,10.0,10.0,0.97,1.0,209.93814432989691,9.345393520962245,151.93814432989691,1
3.0,2.0,2.0,0.75,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
99.0,10.0,10.0,0.99,1.0,208.94949494949495,6.612467161895492,150.94949494949495,1
3.0,2.0,2.0,0.75,1.0,255.0,0.0,197.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
97.0,10.0,11.0,0.8818181818181818,0.9090909090909091,209.93814432989691,9.345393520962247,151.93814432989691,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
94.0,11.0,11.0,0.7768595041322314,1.0,210.0,9.486832980505138,152.0,1
4.0,3.0,3.0,0.4444444444444444,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
100.0,10.0,11.0,0.9090909090909091,0.9090909090909091,209.41,8.017599391339031,151.41,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
102.0,11.0,11.0,0.8429752066115702,1.0,211.68627450980392,12.635912400739178,153.68627450980392,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
98.0,10.0,10.0,0.98,1.0,209.4387755102041,8.096442058758205,151.4387755102041,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
100.0,11.0,12.0,0.7575757575757576,0.9166666666666666,210.82,11.161881561815642,152.82,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
99.0,10.0,11.0,0.9,0.9090909090909091,209.42424242424244,8.056731809883086,151.42424242424244,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
97.0,12.0,11.0,0.7348484848484849,1.0909090909090908,209.4536082474227,8.1367444774855,151.4536082474227,1
3.0,3.0,1.0,1.0,3.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,197.0,0
97.0,11.0,10.0,0.8818181818181818,1.1,208.96907216494844,6.67886898297155,150.96907216494844,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,197.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,197.0,0
97.0,11.0,11.0,0.8016528925619835,1.0,208.96907216494844,6.67886898297155,150.96907216494844,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
98.0,11.0,11.0,0.8099173553719008,1.0,208.9591836734694,6.645419424958141,150.9591836734694,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
102.0,12.0,10.0,0.85,1.2,210.30392156862746,10.147721869025746,152.30392156862746,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
99.0,10.0,11.0,0.9,0.9090909090909091,209.8989898989899,9.254532004162048,151.8989898989899,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,197.0,0
99.0,10.0,11.0,0.9,0.9090909090909091,209.42424242424244,8.056731809883086,151.42424242424244,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
3.0,2.0,2.0,0.75,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
99.0,10.0,11.0,0.9,0.9090909090909091,210.37373737373738,10.292279992605085,152.37373737373738,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
102.0,11.0,11.0,0.8429752066115702,1.0,210.76470588235293,11.058823529411768,152.76470588235293,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
4.0,3.0,3.0,0.4444444444444444,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
99.0,12.0,11.0,0.75,1.0909090909090908,210.84848484848484,11.214496062986518,152.84848484848484,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
100.0,11.0,10.0,0.9090909090909091,1.1,208.47,4.676440954401111,150.47,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
3.0,2.0,2.0,0.75,1.0,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
101.0,12.0,10.0,0.8416666666666667,1.2,211.25742574257427,11.936841602057246,153.25742574257427,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
99.0,10.0,12.0,0.825,0.8333333333333334,210.84848484848484,11.21449606298652,152.84848484848484,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,197.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
100.0,11.0,11.0,0.8264462809917356,1.0,208.94,6.580000000000001,150.94,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
99.0,10.0,10.0,0.99,1.0,209.42424242424244,8.056731809883086,151.42424242424244,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
97.0,10.0,11.0,0.8818181818181818,0.9090909090909091,209.93814432989691,9.345393520962247,151.93814432989691,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,197.0,0
99.0,10.0,10.0,0.99,1.0,182.73737373737373,7.299627579521734,107.73737373737373,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
4.0,3.0,3.0,0.4444444444444444,1.0,255.0,0.0,180.0,0
100.0,10.0,10.0,1.0,1.0,184.19,12.452867139739343,109.19,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
97.0,10.0,10.0,0.97,1.0,182.75257731958763,7.373721699924616,107.75257731958763,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
100.0,10.0,11.0,0.9090909090909091,0.9090909090909091,183.46,10.219999999999999,108.46000000000001,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
99.0,10.0,10.0,0.99,1.0,182.0,0.0,107.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
4.0,3.0,3.0,0.4444444444444444,1.0,255.0,0.0,180.0,0
98.0,10.0,11.0,0.8909090909090909,0.9090909090909091,183.48979591836735,10.321608894083925,108.48979591836735,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
98.0,10.0,10.0,0.98,1.0,184.23469387755102,12.575324899773387,109.23469387755102,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
100.0,10.0,11.0,0.9090909090909091,0.9090909090909091,184.19,12.452867139739343,109.19,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
100.0,11.0,11.0,0.8264462809917356,1.0,184.19,12.452867139739343,109.19,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
103.0,13.0,10.0,0.7923076923076923,1.3,187.66990291262135,19.538554541797794,112.66990291262135,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
99.0,10.0,10.0,0.99,1.0,183.4747474747475,10.270427719539803,108.47474747474749,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
101.0,11.0,12.0,0.7651515151515151,0.9166666666666666,187.05940594059405,18.540200786174022,112.05940594059405,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
5.0,3.0,4.0,0.4166666666666667,0.75,255.0,0.0,180.0,0
96.0,10.0,10.0,0.96,1.0,184.28125,12.701462452705988,109.28125,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
3.0,2.0,2.0,0.75,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
99.0,11.0,10.0,0.9,1.1,183.4747474747475,10.270427719539805,108.47474747474749,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,1
